"CHSI_State_Name","CHSI_State_Abbr","CHSI_County_Name","Injury","Cancer","Population","Homicide","Suicide","HIV","Heart Disease","Max_Type","Max_Value","id"
"Nebraska","NE","Grant",0,2.7678416607528,670,0,0,0,3.87850878096132,"Heart Disease",3.87850878096132,"31075"
"Nebraska","NE","Greeley",0,3.44281292529971,2512,0,0,0,3.81708628953345,"Heart Disease",3.81708628953345,"31077"
"Nebraska","NE","Hall",2.13742877562082,1.50657986870464,55104,0,0,0,1.33739164502576,"Cancer",1.50657986870464,"31079"
"Nebraska","NE","Hamilton",1.98772148537261,3.1495976064817,9568,0,0,0,2.80513033618511,"Cancer",3.1495976064817,"31081"
"Nebraska","NE","Harlan",0,3.35163820384539,3462,0,0,0,3.31990570765444,"Cancer",3.35163820384539,"31083"
"Nebraska","NE","Hayes",0,3.32762943082505,1027,0,0,0,2.96090583513576,"Cancer",3.32762943082505,"31085"
"Nebraska","NE","Hitchcock",0,3.43833435582228,2970,0,0,0,3.2198228692901,"Cancer",3.43833435582228,"31087"
"Nebraska","NE","Holt",2.29585433431609,2.99029214633521,10784,0,2.427466690044,0,2.65990211455284,"Cancer",2.99029214633521,"31089"
"Nebraska","NE","Hooker",0,2.70924701365522,744,0,0,0,3.94137337493325,"Heart Disease",3.94137337493325,"31091"
"Nebraska","NE","Howard",2.83427781822458,3.12174463237403,6708,0,0,0,3.10830868704226,"Cancer",3.12174463237403,"31093"
"Nebraska","NE","Jefferson",2.67258623589058,3.09239549914638,7925,0,0,0,3.10212378828072,"Heart Disease",3.10212378828072,"31095"
"Nebraska","NE","Johnson",0,3.22547159512971,4695,0,0,0,2.90058282253753,"Cancer",3.22547159512971,"31097"
"Nebraska","NE","Kearney",1.89382006151664,3.24730157996123,6774,0,0,0,3.03200786999721,"Cancer",3.24730157996123,"31099"
"Nebraska","NE","Keith",2.15104298835744,2.74798422156005,8330,0,2.94327016328458,0,2.95350053025194,"Heart Disease",2.95350053025194,"31101"
"Nebraska","NE","Keya Paha",0,3.18166449030406,902,0,0,0,3.56160796828375,"Heart Disease",3.56160796828375,"31103"
"Nebraska","NE","Kimball",3.39257419500466,3.33503024201151,3782,2.82997488492354,2.8176996030485,0,3.28836472325682,"Cancer",3.33503024201151,"31105"
"Nebraska","NE","Knox",2.14043183438768,3.21957272869988,8916,0,2.62279711603122,0,3.69798539878985,"Heart Disease",3.69798539878985,"31107"
"Nebraska","NE","Lancaster",0,0,264814,0,0,0,0,"None",0,"31109"
"Nebraska","NE","Lincoln",2.31409596126406,1.54958928267432,35636,0,1.48891535706265,0,2.38486255113902,"Heart Disease",2.38486255113902,"31111"
"Nebraska","NE","Logan",0,2.90493099286484,740,0,0,0,3.66551514290325,"Heart Disease",3.66551514290325,"31113"
"Nebraska","NE","Loup",0,3.69118389999018,686,0,0,0,3.07648334602441,"Cancer",3.69118389999018,"31115"
"Nebraska","NE","McPherson",0,3.21886946491661,507,0,0,0,3.77058144211803,"Heart Disease",3.77058144211803,"31117"
"Nebraska","NE","Madison",1.55577343183038,1.52440287884768,35488,0,1.81559608999834,0,1.42241796546712,"Suicide",1.81559608999834,"31119"
"Nebraska","NE","Merrick",2.17666726618024,2.92052200933059,8066,0,0,0,3.00916484979753,"Heart Disease",3.00916484979753,"31121"
"Nebraska","NE","Morrill",1.91341009509896,3.40877891236289,5165,0,3.25795143303477,0,3.66772962324047,"Heart Disease",3.66772962324047,"31123"
"Nebraska","NE","Nance",0,3.01739929386307,3666,0,0,0,3.44631006384072,"Heart Disease",3.44631006384072,"31125"
"Nebraska","NE","Nemaha",1.56867597602897,3.11373469226443,6965,0,3.04012695796314,0,2.89846260884951,"Cancer",3.11373469226443,"31127"
"Nebraska","NE","Nuckolls",0,3.23663116763455,4739,0,0,0,3.23067948913813,"Cancer",3.23663116763455,"31129"
"Nebraska","NE","Otoe",1.33801989443579,2.7856321732032,15509,0,1.99895692698158,0,1.93971079168468,"Cancer",2.7856321732032,"31131"
"Nebraska","NE","Pawnee",0,2.98503010237559,2878,0,0,0,3.65813581076697,"Heart Disease",3.65813581076697,"31133"
"Nebraska","NE","Perkins",0,3.21329811002361,3057,0,0,0,3.39010271293916,"Heart Disease",3.39010271293916,"31135"
"Nebraska","NE","Phelps",2.1779752846057,2.57003746808365,9449,0,2.66889864370325,0,2.85136281914713,"Heart Disease",2.85136281914713,"31137"
"Nebraska","NE","Pierce",2.87451921538706,3.04261966367731,7600,0,0,3.12284532955857,3.21780223371717,"Heart Disease",3.21780223371717,"31139"
"Nebraska","NE","Platte",0.851344450516936,1.87766367215895,31262,0,0,0,1.06674660570324,"Cancer",1.87766367215895,"31141"
"Nebraska","NE","Polk",0,3.0863559239744,5421,0,0,0,3.01559501980984,"Cancer",3.0863559239744,"31143"
"Nebraska","NE","Red Willow",1.54999619849013,2.82088685608545,11060,0,3.10465651065342,0,2.72207696957857,"Suicide",3.10465651065342,"31145"
"Nebraska","NE","Richardson",2.19999904335648,3.02961126225261,8732,0,0,0,2.65799900891127,"Cancer",3.02961126225261,"31147"
"Nebraska","NE","Rock",0,3.60429524452314,1567,0,0,0,3.71562250870213,"Heart Disease",3.71562250870213,"31149"
"Nebraska","NE","Saline",1.70103372470628,2.61524666172906,14195,0,2.64443994620024,2.79382634778829,2.55255112587105,"HIV",2.79382634778829,"31151"
"Nebraska","NE","Sarpy",0,0,139371,0,0.648985446461866,0,0,"Suicide",0.648985446461866,"31153"
"Nebraska","NE","Saunders",2.59622606026227,2.70464805782812,20458,0,1.92372069433712,0,1.68192741667618,"Cancer",2.70464805782812,"31155"
"Nebraska","NE","Scotts Bluff",1.84147494814143,2.35058717936006,36752,1.70924452340559,1.87666721069542,0,1.60873789853318,"Cancer",2.35058717936006,"31157"
"Nebraska","NE","Seward",1.76608773157082,2.22126165516202,16739,0,0,0,2.47738610766818,"Heart Disease",2.47738610766818,"31159"
"Nebraska","NE","Sheridan",0,2.83681841848845,5668,0,0,0,2.90120949305803,"Heart Disease",2.90120949305803,"31161"
"Nebraska","NE","Sherman",0,3.3034862179637,3112,0,0,0,3.65936984397441,"Heart Disease",3.65936984397441,"31163"
"Nebraska","NE","Sioux",0,3.19961805753878,1458,0,0,0,3.06990680125658,"Cancer",3.19961805753878,"31165"
"Nebraska","NE","Stanton",0,2.78741600254559,6534,0,0,0,3.28054271586499,"Heart Disease",3.28054271586499,"31167"
"Nebraska","NE","Thayer",0,2.8861313260864,5436,0,0,0,3.18457627436913,"Heart Disease",3.18457627436913,"31169"
"Nebraska","NE","Thomas",0,3.05539758586892,623,0,0,0,4.03289415446336,"Heart Disease",4.03289415446336,"31171"
"Nebraska","NE","Thurston",2.44326369896614,3.23648640082,7365,0,0,0,3.81458156088777,"Heart Disease",3.81458156088777,"31173"
"Nebraska","NE","Valley",0,3.08043410404762,4402,0,0,0,3.03469675167837,"Cancer",3.08043410404762,"31175"
"Nebraska","NE","Washington",2.77484100784587,2.34384985380053,19772,0,1.83300357088993,0,1.72733544593763,"Cancer",2.34384985380053,"31177"
"Nebraska","NE","Wayne",0,2.36068567122815,9211,0,0,0,3.11203981270445,"Heart Disease",3.11203981270445,"31179"
"Nebraska","NE","Webster",0,3.11295166690828,3762,0,0,0,3.59731114001636,"Heart Disease",3.59731114001636,"31181"
"Nebraska","NE","Wheeler",0,3.41537650417334,820,0,0,0,3.26526541457236,"Cancer",3.41537650417334,"31183"
"Nebraska","NE","York",2.25145366038994,2.56744960986456,14397,0,0,0,2.58118242327515,"Heart Disease",2.58118242327515,"31185"
"Nevada","NV","Churchill",2.85310703688077,3.01236472132882,24556,2.18113032251465,2.49481290338301,0,2.98156439069931,"Cancer",3.01236472132882,"32001"
"Nevada","NV","Clark",0,0,1710551,0.783196098518704,0,0,0,"Homicide",0.783196098518704,"32003"
"Nevada","NV","Douglas",0,0,47017,0,2.11346671217649,0,0,"Suicide",2.11346671217649,"32005"
"Nevada","NV","Elko",2.44940485886111,1.95237383162568,45570,0,2.56190845395346,0,2.45035678627348,"Suicide",2.56190845395346,"32007"
"Nevada","NV","Esmeralda",0,3.72436671018938,787,0,0,0,4.26330981182571,"Heart Disease",4.26330981182571,"32009"
"Nevada","NV","Eureka",0,3.3550344062436,1428,0,0,0,3.95498685115665,"Heart Disease",3.95498685115665,"32011"
"Nevada","NV","Humboldt",3.08367102492813,2.67786412861106,17129,0,0,0,3.00663245164356,"Heart Disease",3.00663245164356,"32013"
"Nevada","NV","Lander",2.72132847663695,3.55154520309198,5114,0,3.31858833000353,0,3.66218750393835,"Heart Disease",3.66218750393835,"32015"
"Nevada","NV","Lincoln",2.84756547718016,3.23097750545952,4391,0,3.34300865050046,0,3.37626071877867,"Heart Disease",3.37626071877867,"32017"
"Nevada","NV","Lyon",2.19593388668171,1.77938069483054,47515,0,2.10558924020198,0,1.5067555492207,"Suicide",2.10558924020198,"32019"
"Nevada","NV","Mineral",1.87959118438033,3.89896955538441,4910,0,2.67684448998781,0,4.16911156441327,"Heart Disease",4.16911156441327,"32021"
"Nevada","NV","Nye",2.27034574168722,1.6156678939144,40477,0,1.70850797228245,0,1.84451422875252,"Heart Disease",1.84451422875252,"32023"
"Nevada","NV","Pershing",2.7048732675656,2.71332615397877,6360,0,3.02605314154754,0,3.08921841147129,"Heart Disease",3.08921841147129,"32027"
"Nevada","NV","Storey",0,3.47668764058659,4074,0,0,0,2.91102780614425,"Cancer",3.47668764058659,"32029"
"Nevada","NV","Washoe",0,0,389872,0,0,0,0,"None",0,"32031"
"Nevada","NV","White Pine",2.29534832410372,2.60699627727338,8994,0,3.12190454723024,0,2.70481854175443,"Suicide",3.12190454723024,"32033"
"Nevada","NV","Carson City",0.00304114706810837,1.87780656252847,56062,0,2.03742444986383,0,1.39610233351463,"Suicide",2.03742444986383,"32510"
"New Hampshire","NH","Belknap",0,0,61547,0,1.17872771791016,0,0,"Suicide",1.17872771791016,"33001"
"New Hampshire","NH","Carroll",1.6954208639287,0.852499905164209,47439,0,1.46103996527565,0,0,"Suicide",1.46103996527565,"33003"
"New Hampshire","NH","Cheshire",0.959559690213201,0,77287,0,0.685961169196934,0,0,"Suicide",0.685961169196934,"33005"
"New Hampshire","NH","Coos",2.37175294879179,1.86937046720896,33655,0,2.02348358904471,0,1.22253886761787,"Suicide",2.02348358904471,"33007"
"New Hampshire","NH","Grafton",0.570328330197581,0,84708,0,1.01337970526058,0,0,"Suicide",1.01337970526058,"33009"
"New Hampshire","NH","Hillsborough",0,0,401291,0,0,0,0,"None",0,"33011"
"New Hampshire","NH","Merrimack",0,0,146881,0,0,0,0,"None",0,"33013"
"New Hampshire","NH","Rockingham",0,0,295076,0,0,0,0,"None",0,"33015"
"New Hampshire","NH","Strafford",0,0,119015,0,0.329469645207379,0,0,"Suicide",0.329469645207379,"33017"
"New Hampshire","NH","Sullivan",0,1.46159441568886,43041,0,1.83486211767764,0,0.43459999813646,"Suicide",1.83486211767764,"33019"
"New Jersey","NJ","Atlantic",0,0,271015,0,0,2.55890967204038,0,"HIV",2.55890967204038,"34001"
"New Jersey","NJ","Bergen",0,0,902561,0,0,0,0,"None",0,"34003"
"New Jersey","NJ","Burlington",0,0,450743,0,0,0,0,"None",0,"34005"
"New Jersey","NJ","Camden",0,0,518249,2.48661059585639,0,1.05698900160359,0,"Homicide",2.48661059585639,"34007"
"New Jersey","NJ","Cape May",0,0.557814632141025,99286,0,0,2.3612189102814,0,"HIV",2.3612189102814,"34009"
"New Jersey","NJ","Cumberland",2.12714756460944,0,153252,2.0696949731584,0,2.84074414768093,0.758050879422516,"HIV",2.84074414768093,"34011"
"New Jersey","NJ","Essex",0,0,791057,1.21474136233392,0,2.11561240007972,0,"HIV",2.11561240007972,"34013"
"New Jersey","NJ","Gloucester",0,0,276910,0,0,0,0,"None",0,"34015"
"New Jersey","NJ","Hudson",0,0,603521,0.420684190600846,0,2.21207389245608,0,"HIV",2.21207389245608,"34017"
"New Jersey","NJ","Hunterdon",0,0,130404,0,0,0,0,"None",0,"34019"
"New Jersey","NJ","Mercer",0,0,366256,1.24096987247403,0,0.693622322226468,0,"Homicide",1.24096987247403,"34021"
"New Jersey","NJ","Middlesex",0,0,789516,0,0,0.240904833968628,0,"HIV",0.240904833968628,"34023"
"New Jersey","NJ","Monmouth",0,0,635952,0,0,1.14141056572635,0,"HIV",1.14141056572635,"34025"
"New Jersey","NJ","Morris",0,0,490593,0,0,0,0,"None",0,"34027"
"New Jersey","NJ","Ocean",0,0,558341,0,0,0,0,"None",0,"34029"
"New Jersey","NJ","Passaic",0,0,499060,0.516009808900704,0,1.9948436311187,0,"HIV",1.9948436311187,"34031"
"New Jersey","NJ","Salem",1.91086217565363,2.09509739610415,66346,0,0,3.1357160120082,1.737151354228,"HIV",3.1357160120082,"34033"
"New Jersey","NJ","Somerset",0,0,319900,0,0,0,0,"None",0,"34035"
"New Jersey","NJ","Sussex",0,0,153130,0,0,0,0,"None",0,"34037"
"New Jersey","NJ","Union",0,0,531457,1.27398305158464,0,1.10812040675815,0,"Homicide",1.27398305158464,"34039"
"New Jersey","NJ","Warren",0,1.05207977098028,110376,0,0,0,0.595917411344254,"Cancer",1.05207977098028,"34041"
"New Mexico","NM","Bernalillo",0,0,603562,0,0,0,0,"None",0,"35001"
"New Mexico","NM","Catron",2.28224508025721,3.86470481929547,3409,0,0,0,3.93773745025118,"Heart Disease",3.93773745025118,"35003"
"New Mexico","NM","Chaves",2.53440108514101,2.04827424630943,61860,3.43526888990076,2.39214723824003,0,2.3594447757835,"Homicide",3.43526888990076,"35005"
"New Mexico","NM","Cibola",3.10885080024595,3.13129987580264,27620,0,2.83445620335823,0,2.87984904300662,"Cancer",3.13129987580264,"35006"
"New Mexico","NM","Colfax",2.57860968330116,3.32768005243323,13755,0,3.68279806486378,0,3.21142382046331,"Suicide",3.68279806486378,"35007"
"New Mexico","NM","Curry",2.28903696226954,2.44995764451425,45846,3.02776908283804,0,0,2.75504586550928,"Homicide",3.02776908283804,"35009"
"New Mexico","NM","De Baca",0,3.90219807198441,2016,0,0,0,4.21526973514346,"Heart Disease",4.21526973514346,"35011"
"New Mexico","NM","Dona Ana",1.64547891615841,0,189444,0,0,0,0,"None",0,"35013"
"New Mexico","NM","Eddy",3.07520666650728,2.33654129155999,51437,3.25490151410935,0.942106448018435,0,2.23994542681197,"Homicide",3.25490151410935,"35015"
"New Mexico","NM","Grant",2.78039829240639,2.74643123852517,29747,1.66181962813024,3.08384928894317,0,2.4144909946571,"Suicide",3.08384928894317,"35017"
"New Mexico","NM","Guadalupe",3.7704828778133,3.70735983325416,4369,0,0,0,4.10794695638271,"Heart Disease",4.10794695638271,"35019"
"New Mexico","NM","Harding",0,4.32904002867043,740,0,0,0,4.10701624950192,"Cancer",4.32904002867043,"35021"
"New Mexico","NM","Hidalgo",2.78104802042985,3.64841110504103,5139,0,3.31603114385129,0,4.09544006715975,"Heart Disease",4.09544006715975,"35023"
"New Mexico","NM","Lea",2.75388274692275,2.63625892926059,56719,2.82052809400699,0.804115905770408,0,2.58888455530104,"Homicide",2.82052809400699,"35025"
"New Mexico","NM","Lincoln",2.77534602041192,2.86932509796122,21007,0,2.83361666780139,0,2.7387090299591,"Cancer",2.86932509796122,"35027"
"New Mexico","NM","Los Alamos",1.57415328184324,2.37102896606574,18822,0,2.75924285392801,0,2.39503951542083,"Suicide",2.75924285392801,"35028"
"New Mexico","NM","Luna",3.28607230678938,2.66382146822642,26498,3.31801037166198,2.69636712675379,0,2.82618095143752,"Homicide",3.31801037166198,"35029"
"New Mexico","NM","McKinley",3.10519017580209,1.89543107104812,71918,0,0.809367744453653,0,1.91032679800744,"Heart Disease",1.91032679800744,"35031"
"New Mexico","NM","Mora",3.38446994521789,3.56389727579497,5107,0,3.91188309695834,0,3.60559707581631,"Suicide",3.91188309695834,"35033"
"New Mexico","NM","Otero",2.18599958502477,2.48714695724875,63538,1.89221032854733,2.55267126899814,0,2.5603225658737,"Heart Disease",2.5603225658737,"35035"
"New Mexico","NM","Quay",2.97484224644403,3.6454468814425,9259,3.45225001913841,2.82157086144299,0,3.59096667544587,"Cancer",3.6454468814425,"35037"
"New Mexico","NM","Rio Arriba",3.71255733787297,2.48383369220026,40828,1.3833539761273,2.98113205827348,0,2.61142700109474,"Suicide",2.98113205827348,"35039"
"New Mexico","NM","Roosevelt",3.50991957045242,2.75717212877463,18238,0,2.91478554799356,0,3.16542935975859,"Heart Disease",3.16542935975859,"35041"
"New Mexico","NM","Sandoval",2.57502412882762,1.92259776360142,107460,0.933271187113874,1.73911320975511,0,1.23898112929098,"Cancer",1.92259776360142,"35043"
"New Mexico","NM","San Juan",2.94663470740928,0.383389286057177,126208,0,0,0,0,"Cancer",0.383389286057177,"35045"
"New Mexico","NM","San Miguel",3.18683268698364,1.95655923542105,29530,3.60120730787619,2.96813147913057,0,2.389165820075,"Homicide",3.60120730787619,"35047"
"New Mexico","NM","Santa Fe",1.85748080481257,0,140855,0,1.09904930991198,0,0,"Suicide",1.09904930991198,"35049"
"New Mexico","NM","Sierra",3.15835537208762,3.05481571966369,12815,0,2.70327516735337,0,3.26767998072983,"Heart Disease",3.26767998072983,"35051"
"New Mexico","NM","Socorro",3.29632029144957,3.35085380455646,18148,2.37430282117938,3.21167568507363,0,3.09854123387246,"Cancer",3.35085380455646,"35053"
"New Mexico","NM","Taos",3.48729491737738,2.78363772478944,31722,3.93112824915513,0,0,2.57170241041812,"Homicide",3.93112824915513,"35055"
"New Mexico","NM","Torrance",3.32909334682436,3.13879701152249,17501,2.23614514334757,3.57754748567608,0,2.97948978798595,"Suicide",3.57754748567608,"35057"
"New Mexico","NM","Union",2.98570126859602,3.94439736129975,3850,0,0,0,3.98993228856213,"Heart Disease",3.98993228856213,"35059"
"New Mexico","NM","Valencia",2.75779249863241,1.71554366813199,69417,2.54012816513517,0,0,1.62145327898742,"Homicide",2.54012816513517,"35061"
"New York","NY","Albany",0,0,297414,1.34163797214801,0,1.2770589544398,0,"Homicide",1.34163797214801,"36001"
"New York","NY","Allegany",1.86276345750286,0.579930634078321,50602,0,1.27203430389027,0,0,"Suicide",1.27203430389027,"36003"
"New York","NY","Bronx",0,0,1357589,0.326453601027092,0,1.95139192047568,0,"HIV",1.95139192047568,"36005"
"New York","NY","Broome",0,0,196947,0,0,1.31114831026973,0,"HIV",1.31114831026973,"36007"
"New York","NY","Cattaraugus",1.80105006947077,1.07224213511673,82502,0,0.00985091165325287,0,1.93976588024621,"Heart Disease",1.93976588024621,"36009"
"New York","NY","Cayuga",0,1.15342436954808,81454,0,0,0,0,"Cancer",1.15342436954808,"36011"
"New York","NY","Chautauqua",0,0,136409,0,0,0,0,"None",0,"36013"
"New York","NY","Chemung",0,1.55027501957567,89512,0,0,0,0.682988046633951,"Cancer",1.55027501957567,"36015"
"New York","NY","Chenango",1.94579235465234,0.959948190573251,51755,0,0,0,0.430824983060673,"Cancer",0.959948190573251,"36017"
"New York","NY","Clinton",0.723363148650264,0,82047,0,0.762170183103228,0,0,"Suicide",0.762170183103228,"36019"
"New York","NY","Columbia",1.80702247973792,2.11935848709318,63622,0,0,0,1.85564848350459,"Cancer",2.11935848709318,"36021"
"New York","NY","Cortland",0,1.19881362723556,48622,0,0,0,0,"Cancer",1.19881362723556,"36023"
"New York","NY","Delaware",1.8307571839661,1.09649558489593,47534,0,1.20152309287532,0,0.589015638079228,"Suicide",1.20152309287532,"36025"
"New York","NY","Dutchess",0,0,294849,0,0,0.760255562701947,0,"HIV",0.760255562701947,"36027"
"New York","NY","Erie",0,0,930703,0.566722367834436,0,0,0,"Homicide",0.566722367834436,"36029"
"New York","NY","Essex",0,1.69799823339194,38676,0,2.13312577500937,0,0.70748179491822,"Suicide",2.13312577500937,"36031"
"New York","NY","Franklin",0,1.59413919212965,51033,0,1.38791193833701,0,1.72965671871978,"Heart Disease",1.72965671871978,"36033"
"New York","NY","Fulton",1.2378930284661,0.534671307839112,55625,0.866111941416675,0,0,0,"Homicide",0.866111941416675,"36035"
"New York","NY","Genesee",1.89877408897596,0.989095102943921,59257,0,0,0,1.35804960149616,"Heart Disease",1.35804960149616,"36037"
"New York","NY","Greene",1.58525182737564,2.67923121682212,49682,0,0,3.4202132276568,1.47654423682346,"HIV",3.4202132276568,"36039"
"New York","NY","Hamilton",2.21324270399336,3.59559316082597,5228,0,2.99271915336803,0,3.17248480923384,"Cancer",3.59559316082597,"36041"
"New York","NY","Herkimer",0.17155416262334,0,63780,0,1.13455644365773,0,0,"Suicide",1.13455644365773,"36043"
"New York","NY","Jefferson",0,0,116384,0,0,0,0,"None",0,"36045"
"New York","NY","Kings",0,0,2486235,0,0,0,0,"None",0,"36047"
"New York","NY","Lewis",0,2.52856738372116,26571,0,0,0,1.68884340491546,"Cancer",2.52856738372116,"36049"
"New York","NY","Livingston",1.12525020479845,0.448420438241075,64205,0,0,0,0,"Cancer",0.448420438241075,"36051"
"New York","NY","Madison",1.32091848288236,0.127550552946308,70337,0,0.42168572854519,0,0,"Suicide",0.42168572854519,"36053"
"New York","NY","Monroe",0,0,733366,2.59772277493468,0,0,0,"Homicide",2.59772277493468,"36055"
"New York","NY","Montgomery",1.93399684411822,1.21836183245283,48968,0,1.16791091649172,0,2.48081244088966,"Heart Disease",2.48081244088966,"36057"
"New York","NY","Nassau",0,0,1333137,0,0,0,0,"None",0,"36059"
"New York","NY","New York",0,0,1593200,0,0,1.49360234972668,0,"HIV",1.49360234972668,"36061"
"New York","NY","Niagara",0,0,217008,0,0,0,0,"None",0,"36063"
"New York","NY","Oneida",0,0,234105,0,0,1.23534970331027,0,"HIV",1.23534970331027,"36065"
"New York","NY","Onondaga",0,0,458053,2.31353940560917,0,0,0,"Homicide",2.31353940560917,"36067"
"New York","NY","Ontario",0,0,104461,0,0,0,0,"None",0,"36069"
"New York","NY","Orange",0,0,372893,0,0,1.3639379466719,0,"HIV",1.3639379466719,"36071"
"New York","NY","Orleans",0,1.96907702114824,43387,0,0,0,2.04717510321363,"Heart Disease",2.04717510321363,"36073"
"New York","NY","Oswego",0,0,123373,0,0,0,0,"None",0,"36075"
"New York","NY","Otsego",1.23043611901145,0,62746,0,0,0,0,"None",0,"36077"
"New York","NY","Putnam",0,0,100507,0,0,0,0,"None",0,"36079"
"New York","NY","Queens",0,0,2241600,0,0,0,0,"None",0,"36081"
"New York","NY","Rensselaer",0,0,155251,0,0,0,0,"None",0,"36083"
"New York","NY","Richmond",0,0,464573,0,0,1.80726793563035,0,"HIV",1.80726793563035,"36085"
"New York","NY","Rockland",0,0,292916,0,0,1.29601403164327,0,"HIV",1.29601403164327,"36087"
"New York","NY","St. Lawrence",0,0,111380,0,0,0,0,"None",0,"36089"
"New York","NY","Saratoga",0,0,214859,0,0,0,0,"None",0,"36091"
"New York","NY","Schenectady",0,0,149078,1.82131588938487,0,0,0,"Homicide",1.82131588938487,"36093"
"New York","NY","Schoharie",0.763178209120112,1.95264873332102,32277,0,1.44457858022595,0,1.40130022102433,"Cancer",1.95264873332102,"36095"
"New York","NY","Schuyler",2.85151201180974,2.42206857906461,19342,0,2.32035191704663,0,2.28304886761483,"Cancer",2.42206857906461,"36097"
"New York","NY","Seneca",0,1.95762920337164,34855,0,0,0,1.37656419615683,"Cancer",1.95762920337164,"36099"
"New York","NY","Steuben",0,0,98632,0,0,0,0.661997159892024,"Heart Disease",0.661997159892024,"36101"
"New York","NY","Suffolk",0,0,1474927,0,0,0,0,"None",0,"36103"
"New York","NY","Sullivan",1.5000551030358,2.02200683737971,76539,0,0,0,2.44318469231485,"Heart Disease",2.44318469231485,"36105"
"New York","NY","Tioga",1.73280674064962,1.40320919975967,51475,0,0,0,0,"Cancer",1.40320919975967,"36107"
"New York","NY","Tompkins",0,0,100018,0,0.732681310676547,0,0,"Suicide",0.732681310676547,"36109"
"New York","NY","Ulster",0,0,182693,0,0,0,0,"None",0,"36111"
"New York","NY","Warren",1.6293657363384,0.132816812557048,65548,0,0.775116248159598,0,0,"Suicide",0.775116248159598,"36113"
"New York","NY","Washington",1.96999164842498,0.0479841147889552,63024,0,1.4882226207721,0,0,"Suicide",1.4882226207721,"36115"
"New York","NY","Wayne",1.37700947587087,1.27463466623963,93609,0,0,0,0,"Cancer",1.27463466623963,"36117"
"New York","NY","Westchester",0,0,940807,0,0,0,0,"None",0,"36119"
"New York","NY","Wyoming",2.17275517078877,1.51048523658167,42693,0,1.91999806947472,0,0.265702495852332,"Suicide",1.91999806947472,"36121"
"New York","NY","Yates",1.14315290344564,2.25251389471025,24756,0,0,0,1.85234181036894,"Cancer",2.25251389471025,"36123"
"North Carolina","NC","Alamance",0,0,140533,0,0,0,0,"None",0,"37001"
"North Carolina","NC","Alexander",2.11492846444061,2.52151845930762,35492,1.37845042021695,2.55933176981591,0,2.66483835197187,"Heart Disease",2.66483835197187,"37003"
"North Carolina","NC","Alleghany",1.56641873627932,2.98300326146305,10900,0,2.58770520358075,0,2.8764967795802,"Cancer",2.98300326146305,"37005"
"North Carolina","NC","Anson",3.2955844187223,2.89682398501773,25499,2.89482350565051,0,0,2.96293432265042,"Heart Disease",2.96293432265042,"37007"
"North Carolina","NC","Ashe",2.70385209825486,2.40647652270627,25347,0,2.21993397551338,0,2.23012577443159,"Cancer",2.40647652270627,"37009"
"North Carolina","NC","Avery",1.04816297841244,2.3082534361071,17641,0,0,0,2.30057371238043,"Cancer",2.3082534361071,"37011"
"North Carolina","NC","Beaufort",0.665522935387921,2.14737309022796,46018,0,1.23717788325462,0,2.46454267387909,"Heart Disease",2.46454267387909,"37013"
"North Carolina","NC","Bertie",3.12564351365839,3.11008646693644,19480,2.84649208292609,0,2.72190191175437,3.00552203660663,"Cancer",3.11008646693644,"37015"
"North Carolina","NC","Bladen",1.70695234401983,2.58374533900133,32938,0,0,0,2.68658375605692,"Heart Disease",2.68658375605692,"37017"
"North Carolina","NC","Brunswick",1.71293979876938,0.664750653207097,89162,1.4912715044929,0,0,0.173531567430862,"Homicide",1.4912715044929,"37019"
"North Carolina","NC","Buncombe",0,0,218876,1.02754048074924,0,0,0,"Homicide",1.02754048074924,"37021"
"North Carolina","NC","Burke",0.989182873664211,0,89399,0,2.01762768897506,0,0.456027241894731,"Suicide",2.01762768897506,"37023"
"North Carolina","NC","Cabarrus",0,0,150244,0,1.17186103475289,1.33614614748835,0,"HIV",1.33614614748835,"37025"
"North Carolina","NC","Caldwell",0.924200479200308,1.12775976334621,79122,0,0.977728045727903,0,1.43023291249093,"Heart Disease",1.43023291249093,"37027"
"North Carolina","NC","Camden",1.70272599633383,3.60765942916783,8967,0,2.90296646912309,0,3.5264485190329,"Cancer",3.60765942916783,"37029"
"North Carolina","NC","Carteret",1.69107290335174,1.62297391130045,62525,0,1.67097293431854,0,2.12007210010533,"Heart Disease",2.12007210010533,"37031"
"North Carolina","NC","Caswell",3.01467715341324,3.06894493526164,23608,2.68773033858825,2.111418250599,0,2.90627437390795,"Cancer",3.06894493526164,"37033"
"North Carolina","NC","Catawba",0,0,151641,0,0,0,0,"None",0,"37035"
"North Carolina","NC","Chatham",2.12342237961739,2.31524272700093,58002,1.59339648908197,0.770031758472203,0,1.65991537276356,"Cancer",2.31524272700093,"37037"
"North Carolina","NC","Cherokee",2.86659826766067,2.63712935078702,25796,0,0,0,2.90233461796478,"Heart Disease",2.90233461796478,"37039"
"North Carolina","NC","Chowan",2.1113275971493,3.30989325222019,14528,0,0,3.38548709786005,3.24811925066403,"HIV",3.38548709786005,"37041"
"North Carolina","NC","Clay",1.91867128433043,2.93968961512893,9765,0,2.65033197167981,0,2.6234688352907,"Cancer",2.93968961512893,"37043"
"North Carolina","NC","Cleveland",1.46829844524219,0,98288,3.36879651102448,0.593900803331304,1.81946487158256,0.576233731059861,"Homicide",3.36879651102448,"37045"
